tailid;parentid;orgstructid;name_nb;name_nn;name_en;orgid;kommunenummer
29199;26582;39;"Nedre Gausen kompetansesenter";"Nedre Gausen kompetansesenter";"Nedre Gausen Special Needs Resource Centre";971541679;
29202;42285;39;"Nasjonalt kompetanseenhet for AD/HD, Tourettes syndrom og narkolepsi";"Nasjonalt kompetanseenhet for AD/HD, Tourettes syndrom og narkolepsi";"National Resource Centre for AD/HD, Tourette Syndrome and Narcolespy";;
30760;42202;281;"Grong forliksråd";"Grong forliksråd";"Grong Conciliation Board";;
30755;42202;281;"Gran forliksråd";"Gran forliksråd";"Gran Conciliation Board";;
30743;42202;281;"Gausdal forliksråd";"Gausdal forliksråd";"Gausdal Conciliation Board";;
30796;42202;281;"Hægebostad forliksråd";"Hægebostad forliksråd";"Hægebostad Conciliation Board";;
30821;;84;NORSAS;NORSAS;NORSAS;948287129;
30822;42202;281;"Karlsøy forliksråd";"Karlsøy forliksråd";"Karlsøy Conciliation Board";;
30823;42202;281;"Karmøy forliksråd";"Karmøy forliksråd";"Karmøy Conciliation Board";;
30824;42202;281;"Kautokeino forliksråd - Guovdageainnu soabahusráddi ";"Kautokeino forliksråd - Guovdageainnu soabahusráddi ";"Kautokeino Conciliation Board";;
30825;42202;281;"Klepp forliksråd";"Klepp forliksråd";"Klepp Conciliation Board";;
30826;42202;281;"Klæbu forliksråd";"Klæbu forliksråd";"Klæbu Conciliation Board";;
30828;42202;281;"Kongsvinger forliksråd";"Kongsvinger forliksråd";"Kongsvinger Conciliation Board";;
30830;42202;281;"Kristiansand forliksråd";"Kristiansand forliksråd";"Kristiansand Conciliation Board";;
30831;42202;281;"Kristiansund forliksråd";"Kristiansund forliksråd";"Kristiansund Conciliation Board";;
30832;42202;281;"Krødsherad forliksråd";"Krødsherad forliksråd";"Krødsherad Conciliation Board";;
30833;42202;281;"Kvalsund forliksråd";"Kvalsund forliksråd";"Kvalsund Conciliation Board";;
30834;42202;281;"Kvam forliksråd";"Kvam forliksråd";"Kvam Conciliation Board";;
30835;42202;281;"Kvinesdal forliksråd";"Kvinesdal forliksråd";"Kvinesdal Conciliation Board";;
30836;42202;281;"Kvinnherad forliksråd";"Kvinnherad forliksråd";"Kvinnherad Conciliation Board";;
30837;42202;281;"Kviteseid forliksråd";"Kviteseid forliksråd";"Kviteseid Conciliation Board";;
30838;42202;281;"Kvitsøy forliksråd";"Kvitsøy forliksråd";"Kvitsøy Conciliation Board";;
30839;42202;281;"Kvæfjord forliksråd";"Kvæfjord forliksråd";"Kvæfjord Conciliation Board";;
30840;42202;281;"Kvænangen forliksråd";"Kvænangen forliksråd";"Kvænangen Conciliation Board";;
30841;42202;281;"Kåfjord forliksråd - Gáivuotna soabahusráddi  ";"Kåfjord forliksråd - Gáivuotna soabahusráddi  ";"Kåfjord Conciliation Board";;
30843;42202;281;"Larvik forliksråd";"Larvik forliksråd";"Larvik Conciliation Board";;
30861;42202;281;"Lavangen forliksråd";"Lavangen forliksråd";"Lavangen Conciliation Board";;
31044;42202;281;"Søndre Land forliksråd";"Søndre Land forliksråd";"Søndre Land Conciliation Board";;
31046;42202;281;"Sørfold forliksråd";"Sørfold forliksråd";"Sørfold Conciliation Board";;
31047;42202;281;"Sør-Fron forliksråd";"Sør-Fron forliksråd";"Sør-Fron Conciliation Board";;
31048;42202;281;"Sør-Odal forliksråd";"Sør-Odal forliksråd";"Sør-Odal Conciliation Board";;
31049;42202;281;"Sørreisa forliksråd";"Sørreisa forliksråd";"Sørreisa Conciliation Board";;
31050;42202;281;"Sørum forliksråd";"Sørum forliksråd";"Sørum Conciliation Board";;
31051;42202;281;"Sør-Varanger forliksråd";"Sør-Varanger forliksråd";"Sør-Varanger Conciliation Board";;
31052;42202;281;"Tana forliksråd - Deanu forliksråd ";"Tana forliksråd - Deanu forliksråd ";"Tana Conciliation Board";;
31053;42202;281;"Time forliksråd";"Time forliksråd";"Time Conciliation Board";;
31054;42202;281;"Tingvoll forliksråd";"Tingvoll forliksråd";"Tingvoll Conciliation Board";;
39662;33728;37;"Hafslund trafikkstasjon";"Hafslund trafikkstasjon";"Hafslund Traffic Services Office";;
24242;40185;37;"Skatt sør Larvik";"Skatt sør Larvik";"Larvik Tax Office";;
24243;26130;37;"NAV Tjøme ";"NAV Tjøme ";"NAV Tjøme ";;
24245;26063;37;"NAV Tolga ";"NAV Tolga ";"NAV Tolga ";;
24246;26060;37;"NAV Torsken ";"NAV Torsken ";"NAV Torsken ";;
24248;26060;37;"NAV Tromsø";"NAV Tromsø";"NAV Tromsø";;
24250;26058;37;"NAV Lerkendal";"NAV Lerkendal";"NAV Lerkendal";;
28067;33948;37;"Haugesund trafikkstasjon";"Haugesund trafikkstasjon";"Haugesund Traffic Services Office";;
28068;33948;37;"Nordfjordeid trafikkstasjon";"Nordfjordeid trafikkstasjon";"Nordfjordeid Traffic Services Office";;
38023;25972;58;"Senter for atferdsforskning";"Senter for atferdsforskning";"Centre for Behavioural Research";;
23606;23699;73;"Deichmanske bibliotek, Holmlia filial";"Deichmanske bibliotek, Holmlia filial";"Oslo Public Library, Holmia branch";;
23614;26256;73;"Elverum bibliotek";"Elverum bibliotek";"Elverum Public Library";;
23615;25917;73;"Kongsvinger bibliotek";"Kongsvinger bibliotek";"Kongsvinger Public Library";;
27937;32161;58;"Klagenemnda for behandling i utlandet";"Klagenemnda for behandling i utlandet";"Norwegian Govermental Appeal Board regarding medical treatment abroad";989305514;
23494;25868;73;"Lunner bibliotek";"Lunner bibliotek";"Lunner Public Library";;
27939;26059;36;"NAV Hjelpemiddelsentral Telemark";"NAV Hjelpemiddelsentral Telemark";"NAV Telemark Assistive Technology Centre ";;
27940;26095;36;"NAV Hjelpemiddelsentral Aust-Agder";"NAV Hjelpemiddelsentral Aust-Agder";"NAV Aust-Agder Assistive Technology Centre ";;
23497;26239;73;"Drammen folkebibliotek";"Drammen folkebibliotek";"Drammen Public Library";;
23499;26178;73;"Flesberg bibliotek";"Flesberg bibliotek";"Flesberg Public Library";;
27941;26061;36;"NAV Hjelpemiddelsentral Vest-Agder";"NAV Hjelpemiddelsentral Vest-Agder";"NAV Vest-Agder Assistive Technology Centre ";;
23502;26180;73;"Flå folkebibliotek";"Flå folkebibliotek";"Flå Public Library";;
23504;26042;73;"Gol bibliotek";"Gol bibliotek";"Gol Public Library";;
23505;26021;73;"Hemsedal folkebibliotek";"Hemsedal folkebibliotek";"Hemsedal Public Library";;
23508;26001;73;"Hol folkebibliotek";"Hol folkebibliotek";"Hol Public Library";;
27949;35821;39;"Konfliktrådet i Agder ";"Konfliktrådet i Agder ";"Agder Mediation and Reconciliation Service";;
27981;32229;39;"Nordlandssykehuset Vesterålen";"Nordlandssykehuset Vesterålen";"Nordland Hospital Vesterålen";;
22763;26278;73;"Bømlo folkebibliotek";"Bømlo folkebibliotek";"Bømlo  Public Library";;
43123;34847;39;"Familievernkontoret Moss Askim";"Familievernkontoret Moss Askim";"Moss Askim Family Counselling Services";;
39702;26058;37;"NAV Midtbyen ";"NAV Midtbyen ";"NAV Midtbyen";;
44602;32254;39;"Nordre Vestfold DPS - Holmestrand";"Nordre Vestfold DPS - Holmestrand";"Nordre Vestfold District Psychiatric Centre ";;
40034;26220;37;"Fiskerikontoret Fredrikstad ";"Fiskerikontoret Fredrikstad ";"Directorate of Fisheries, Fredrikstad local office";;
40644;25117;36;"Arbeidstilsynet Nord-Norge";"Arbeidstilsynet Nord-Norge";"Labour Inspection Authority Nord-Norge";974771713;
42862;26037;39;"Våler lensmannskontor (Hedmark)";"Våler lensmannskontor (Hedmark)";"Våler Police Station (lensmann) (Hedmark)";;
42863;42202;281;"Våler forliksråd (Hedmark)";"Våler forliksråd (Hedmark)";"Våler Concilation Board (Hedmark)";;
42902;25200;73;"Våler bibliotek (Østfold)";"Våler bibliotek (Østfold)";"Våler Public Library (Østfold)";;
44603;32254;39;"Nordre Vestfold DPS - Horten";"Nordre Vestfold DPS - Horten";"Nordre Vestfold District Psychiatric Centre - Horten";;
44604;42302;39;"DPS Halden/Sarpsborg - poliklinikk Sarpsborg";"DPS Halden/Sarpsborg - poliklinikk Sarpsborg";"Halden/Sarpsborg Distrct Psychiatric Centre - Sarpsborg";;
22563;25255;73;"Vardø folkebibliotek";"Vardø folkebibliotek";"Vardø  Public Library";;
23486;27578;73;"Østre Toten folkebibliotek";"Østre Toten folkebibliotek";"Østre Toten Public Library";;
40182;26674;36;"Skatt nord";"Skatt nord";"Northern Norway regional tax office";991733175;
40183;26674;36;"Skatt Midt-Norge";"Skatt Midt-Norge";"Central Norway regional tax office";991733116;
40184;26674;36;"Skatt vest";"Skatt vest";"Western Norway regional tax office";991733108;
40185;26674;36;"Skatt sør";"Skatt sør";"Southern Norway regional tax office";991733078;
40186;26674;36;"Skatt øst";"Skatt øst";"Eastern Norway regional tax office";991733043;
30954;42202;281;"Overhalla forliksråd";"Overhalla forliksråd";"Overhalla Conciliation Board";;
44222;26039;73;"Servicekontoret i Hammerfest kommune";"Servicekontoret i Hammerfest kommune";"Hammerfest Municipal Service Centre";;
40222;27130;33;"Difi - Direktoratet for forvaltning og IKT";"Difi - Direktoratet for forvaltning og IKT";"Agency for Public Management and eGovernment (Difi) ";991825827;
41002;26006;39;"Fana politistasjon - Flesland";"Fana politistasjon - Flesland";"Fana politistasjon - Flesland";;
44242;25192;73;"Nesseby servicetorg";"Nesseby servicetorg";"Nesseby Municipal Service Centre";;
44262;20535;58;"Husleietvistutvalget i Bergen";"Husleietvistutvalet i Bergen";"Rent Disputes Tribunal in Bergen";;
44263;20535;58;"Husleietvistutvalget i Trondheim";"Husleietvistutvalet i Trondheim";"Rent Disputes Tribunal in Trondheim";;
44622;32252;39;"DPS Notodden/Seljord - Seljord";"DPS Notodden/Seljord -Seljord";"Notodden/Seljord District Psychiatric Centre - Seljord";;
39462;26036;73;"Servicekontoret i Hamar kommune";"Servicekontoret i Hamar kommune";"Hamar One-Stop Public Service Centre";;
39968;34847;39;"Familievernkontoret for Nedre Romerike";"Familievernkontoret for Nedre Romerike";"Nedre Romerike Family Counselling Services ";;
42542;44422;39;"Sjøholt DPS ";"Sjøholt DPS ";"Sjøholt District Psychiatric Centre";;
39862;39864;36;"Helseøkonomiforvaltningen (HELFO) region Oslo";"Helseøkonomiforvaltninga (HELFO) region Oslo";"Health Economics Administration  (HELFO) Oslo";;
39882;23699;73;"Deichmanske bibliotek, Bjørnholt filial";"Deichmanske bibliotek, Bjørnholt filial";"Oslo Public Library, Bjørnholt branch";;
43502;32243;39;"Nordfjord BUP";"Nordfjord BUP";"Mental health clinic for children and adolescents, Nordfjord";;
43503;32243;39;"Sogndal BUP";"Sogndal BUP";"Mental health clinic for children and adolescents, Sogndal";;
43504;32242;39;"BUP Fjell";"BUP Fjell";"Mental health clinic for children and adolescents, Fjell";;
34844;34842;36;"Barne-, ungdoms- og familieetaten region Midt-Norge";"Barne-, ungdoms- og familieetaten region Midt-Noreg";"Regional Office for Children, Youth and Family Affairs, Central Norway ";886129092;
21277;;121;NSB;NSB;NSB;;
21282;40944;21;"Ofoten og Sør-Troms jordskifterett";"Ofoten og Sør-Troms jordskifterett";"Ofoten og Sør-Troms Land Consolidation Court";;
34845;34842;36;"Barne-, ungdoms- og familieetaten, region vest";"Barne-, ungdoms- og familieetaten, region vest";"Regional Office for Children, Youth and Family Affairs, Western Norway ";986129146;
34846;34842;36;"Barne-, ungdoms- og familieetaten, region sør";"Barne-, ungdoms- og familieetaten, region sør";"Regional Office for Children, Youth and Family Affairs, Southern Norway ";986129197;
34847;34842;36;"Barne-, ungdoms- og familieetaten, region øst";"Barne-, ungdoms- og familieetaten, region aust";"Regional Office for Children, Youth and Family Affairs, Eastern Norway ";986129227;
34861;;42;"Tilsynsutvalget for dommere";"Tilsynsutvalget for dommere";"Tilsynsutvalget for dommere";;
28485;;81;Fortidsminneforeningen;Fortidsminneforeningen;"The Society for the Preservation of Norwegian Ancient Monuments";970167994;
28494;25703;73;"Oslo kommune Legevakten";"Oslo kommune Legevakten";"City of Oslo, Emergency Medical Agency";;
28520;;81;Adopsjonsforum;Adopsjonsforum;Adopsjonsforum;971474475;
28521;;81;"Adopsjonsforeningen Verdens barn";"Adopsjonsforeningen Verdens barn";"Children of the World";970134891;
